question,question_id,question_type,answer,focus,id,source,url,cui,semanticType,semanticGroup
What causes Langerhans cell histiocytosis ?,0003466-3,causes,What causes Langerhans cell histiocytosis? The cause of Langerhans cell histiocytosis is unknown. It may be triggered by an unusual reaction of the immune system to something commonly found in the environment. It is not considered to be an infection or cancer. It is not known to be hereditary or communicable.,Langerhans cell histiocytosis,0003466,GARD,https://rarediseases.info.nih.gov/gard/6858/langerhans-cell-histiocytosis,C0019621,T191,Disorders
Is Langerhans cell histiocytosis inherited ?,0003466-4,inheritance,"Is Langerhans cell histiocytosis inherited? Although Langerhans cell histiocytosis is generally considered a sporadic, non-hereditary condition, it has reportedly affected more than one individual in a family in a very limited number of cases (particularly identical twins).",Langerhans cell histiocytosis,0003466,GARD,https://rarediseases.info.nih.gov/gard/6858/langerhans-cell-histiocytosis,C0019621,T191,Disorders
How to diagnose Langerhans cell histiocytosis ?,0003466-5,exams and tests,"How is Langerhans cell histiocytosis diagnosed? Testing for Langerhans cell histiocytosis (LCH) may include bronchoscopy with biopsy, x-ray, skin biopsy, bone marrow biopsy, complete blood count, and pulmonary function tests. Because LCH is sometimes associated with cancer, CT scans and a biopsy may be done to rule out possible cancer. Additional information about the diagnosis of LCH can be viewed on the Histiocytosis Association's website.",Langerhans cell histiocytosis,0003466,GARD,https://rarediseases.info.nih.gov/gard/6858/langerhans-cell-histiocytosis,C0019621,T191,Disorders
What are the treatments for Langerhans cell histiocytosis ?,0003466-6,treatment,"How might Langerhans cell histiocytosis be treated? Treatment for Langerhans cell histiocytosis (LCH) depends upon the individual patient; it may differ depending on the type and severity of the condition as well as what part(s) of the body are affected. In some cases, the disease will regress without any treatment at all. In other cases, limited surgery and small doses of radiation therapy or chemotherapy will be needed, depending on the extent of the disease. Treatment is planned after complete evaluation of the patient, with the goal of using as little treatment as possible to keep the disease under control. Detailed information about the treatment of LCH can be viewed on Medscape Reference's Web site.",Langerhans cell histiocytosis,0003466,GARD,https://rarediseases.info.nih.gov/gard/6858/langerhans-cell-histiocytosis,C0019621,T191,Disorders
What is (are) Large granular lymphocyte leukemia ?,0003471-1,information,"Large granular lymphocyte (LGL) leukemia is a rare cancer of a type of white blood cells called lymphocytes. LGL leukemia causes a slow increase in white blood cells called T lymphocytes, or T cells, which originate in the lymph system and bone marrow and help to fight infection. This disease usually affects people in their sixties. Symptoms include anemia; low levels of platelets (thrombocytopenia) and infection-fighting neutrophils (neutropenia) in the blood; and an enlarged spleen. About one-third of patients are asymptomatic at the time of diagnosis. The exact cause of LGL leukemia is unknown. Doctors can diagnose this disease through a bone marrow biopsy, or by using a specialized technique in which various types of blood or bone marrow cells are separated, identified, and counted.",Large granular lymphocyte leukemia,0003471,GARD,https://rarediseases.info.nih.gov/gard/9812/large-granular-lymphocyte-leukemia,C1522378,T191,Disorders
What is (are) L-arginine:glycine amidinotransferase deficiency ?,0003472-1,information,"L-arginine:glycine amidinotransferase (AGAT) deficiency is a rare condition that primarily affects the brain. People with AGAT deficiency generally have mild to moderate intellectual disability. Other signs and symptoms may include seizures, delayed language development, muscle weakness, failure to thrive, autistic behaviors, and delayed motor milestones (i.e. walking, sitting). AGAT deficiency is caused by changes (mutations) in the GATM gene and is inherited in an autosomal recessive manner. Treatment of AGAT deficiency is focused on increasing cerebral creatine levels and generally consists of supplementation with creatine monohydrate.",L-arginine:glycine amidinotransferase deficiency,0003472,GARD,https://rarediseases.info.nih.gov/gard/10323/l-arginineglycine-amidinotransferase-deficiency,C2675179,T047,Disorders
What are the symptoms of L-arginine:glycine amidinotransferase deficiency ?,0003472-2,symptoms,"What are the signs and symptoms of L-arginine:glycine amidinotransferase deficiency? The Human Phenotype Ontology provides the following list of signs and symptoms for L-arginine:glycine amidinotransferase deficiency. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Gowers sign 5% Abnormality of creatine metabolism - Autism - Autosomal recessive inheritance - Delayed speech and language development - Failure to thrive - Infantile onset - Intellectual disability - Organic aciduria - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",L-arginine:glycine amidinotransferase deficiency,0003472,GARD,https://rarediseases.info.nih.gov/gard/10323/l-arginineglycine-amidinotransferase-deficiency,C2675179,T047,Disorders
What is (are) Laron syndrome ?,0003473-1,information,Laron syndrome is a condition that occurs when the body is unable to utilize growth hormone. It is primarily characterized by short stature. Other signs and symptoms vary but may include reduced muscle strength and endurance; hypoglycemia in infancy; delayed puberty; short limbs (arms and legs); and obesity. It is often caused by changes (mutations) in the GHR gene and is inherited in an autosomal recessive manner. Treatment is focused on improving growth and generally includes injections of insulin-like growth factor 1 (IGF-1).,Laron syndrome,0003473,GARD,https://rarediseases.info.nih.gov/gard/6859/laron-syndrome,C0271568,T047,Disorders
What are the symptoms of Laron syndrome ?,0003473-2,symptoms,"What are the signs and symptoms of Laron syndrome? Laron syndrome is a rare condition in which the body is unable to use growth hormone. The primary symptom is short stature. Although affected people are generally close to average size at birth, they experience slow growth from early childhood. If left untreated, adult males with Laron syndrome typically reach a maximum height of about 4.5 feet and adult females may be just over 4 feet tall. Other signs and symptoms associated with the condition vary but may include: Reduced muscle strength and endurance Hypoglycemia in infancy Delayed puberty Small genitals Thin, fragile hair Dental abnormalities Short limbs (arms and legs) Obesity Distinctive facial features (protruding forehead, a sunken bridge of the nose, and blue sclerae) People affected by Laron syndrome appear to have a reduced risk of cancer and type 2 diabetes. The Human Phenotype Ontology provides the following list of signs and symptoms for Laron syndrome. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormal facial shape 90% Aplasia/Hypoplasia involving the nose 90% Delayed eruption of teeth 90% Delayed skeletal maturation 90% High forehead 90% Microdontia 90% Reduced number of teeth 90% Truncal obesity 90% Abnormality of the elbow 50% Brachydactyly syndrome 50% Hypoglycemia 50% Hypoplasia of penis 50% Short toe 50% Skeletal muscle atrophy 50% Underdeveloped supraorbital ridges 50% Abnormality of lipid metabolism 7.5% Abnormality of the voice 7.5% Blue sclerae 7.5% Cognitive impairment 7.5% Depressed nasal ridge 7.5% Hypertrichosis 7.5% Hypohidrosis 7.5% Osteoarthritis 7.5% Prematurely aged appearance 7.5% Abnormal joint morphology - Abnormality of metabolism/homeostasis - Autosomal recessive inheritance - Delayed menarche - High pitched voice - Severe short stature - Short long bone - Small face - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",Laron syndrome,0003473,GARD,https://rarediseases.info.nih.gov/gard/6859/laron-syndrome,C0271568,T047,Disorders
What causes Laron syndrome ?,0003473-3,causes,"What causes Laron syndrome? Laron syndrome is caused by changes (mutations) in the GHR gene. This gene encodes growth hormone receptor, which is a protein found on the outer membrane of cells throughout the body. Growth hormone receptor is designed to recognize and bind growth hormone, which triggers cellular growth and division. When growth hormone is bound to the growth hormone receptors on liver cells, specifically, insulin-like growth factor I (another important growth-promoting hormone) is produced. Mutations in GHR impair the function of growth hormone receptors which interferes with their ability to bind growth hormone. This disrupts normal growth and development of cells and prevents the production of insulin-like growth factor I which causes the many signs and symptoms of Laron syndrome.",Laron syndrome,0003473,GARD,https://rarediseases.info.nih.gov/gard/6859/laron-syndrome,C0271568,T047,Disorders
Is Laron syndrome inherited ?,0003473-4,inheritance,"Is Laron syndrome inherited? Most cases of Laron syndrome are inherited in an autosomal recessive manner. This means that to be affected, a person must have a mutation in both copies of the responsible gene in each cell. The parents of an affected person usually each carry one mutated copy of the gene and are referred to as carriers. Carriers typically do not show signs or symptoms of the condition. When two carriers of an autosomal recessive condition have children, each child has a 25% (1 in 4) risk to have the condition, a 50% (1 in 2) risk to be a carrier like each of the parents, and a 25% chance to not have the condition and not be a carrier. Reports exist of rare families in which Laron syndrome appears to be inherited in an autosomal dominant manner. In these cases, a person only needs a change (mutation) in one copy of the responsible gene in each cell. In some cases, an affected person inherits the mutation from an affected parent. Other cases may result from new (de novo) mutations in the gene. These cases occur in people with no history of the disorder in their family. An affected person has a 50% chance with each pregnancy of passing along the altered gene to his or her child.",Laron syndrome,0003473,GARD,https://rarediseases.info.nih.gov/gard/6859/laron-syndrome,C0271568,T047,Disorders
How to diagnose Laron syndrome ?,0003473-5,exams and tests,"How is Laron syndrome diagnosed? A diagnosis of Laron syndrome is often suspected based on the presence of characteristic signs and symptoms. Additional testing can then be ordered to confirm the diagnosis and rule out other conditions that cause similar features. This generally includes blood tests to measure the levels of certain hormones that are often abnormal in people with Laron syndrome. For example, affected people may have elevated levels of growth hormone and reduced levels of insulin-like growth factor I. Genetic testing for changes (mutations) in the GHR gene can also be used to confirm a diagnosis in some cases.",Laron syndrome,0003473,GARD,https://rarediseases.info.nih.gov/gard/6859/laron-syndrome,C0271568,T047,Disorders
What are the treatments for Laron syndrome ?,0003473-6,treatment,"How might Laron syndrome be treated? There is currently no cure for Laron syndrome. Treatment is primarily focused on improving growth. The only specific treatment available for this condition is subcutaneous injections of insulin-like growth factor 1 (a growth-promoting hormone), often called IGF-1. IGF-1 stimulates linear growth (height) and also improves brain growth and metabolic abnormalities caused by long-term IGF-1 deficiency. It has also been shown to raise blood glucose levels, reduce cholesterol, and increase muscle growth. IGF-1 and GH levels should be closely monitored in people undergoing this treatment because overdosage of IGF-I causes a variety of health problems.",Laron syndrome,0003473,GARD,https://rarediseases.info.nih.gov/gard/6859/laron-syndrome,C0271568,T047,Disorders
What is (are) Larsen syndrome ?,0003474-1,information,"Larsen syndrome is a condition that causes abnormal development of the bones. Signs and symptoms may include clubfoot and numerous joint dislocations at birth (affecting the hips, knees and elbows); flexible joints; and a distinctive appearance of the face, hands and feet. Larsen syndrome is inherited in an autosomal dominant manner and is caused by mutations in the FLNB gene. Management may include surgeries (especially for hip dislocation), and physiotherapy.",Larsen syndrome,0003474,GARD,https://rarediseases.info.nih.gov/gard/6860/larsen-syndrome,C1835564,T019,Disorders
What are the symptoms of Larsen syndrome ?,0003474-2,symptoms,"What are the signs and symptoms of Larsen syndrome? The signs and symptoms of Larsen syndrome vary from person to person, but may include the following: Joint dislocation (especially of the hips, knees, and elbows) Hypermobile joints Flat, rectangular face Depressed nasal bridge Prominent forehead Widely spaced eyes (hypertelorism) 'Spatula-like' thumbs Long fingers with broad ends and short nails Short arms Cleft palate Clubfoot Curved spine Short stature Breathing problems in infancy (due to soft cartilage in the airway) Cardiovascular (heart) anomalies The Human Phenotype Ontology provides the following list of signs and symptoms for Larsen syndrome. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of thumb phalanx 90% Anonychia 90% Arachnodactyly 90% Brachydactyly syndrome 90% Depressed nasal bridge 90% Frontal bossing 90% Hypertelorism 90% Joint hypermobility 90% Malar flattening 90% Abnormality of the wrist 50% Abnormality of epiphysis morphology 7.5% Abnormality of the cardiovascular system 7.5% Cleft palate 7.5% Cognitive impairment 7.5% Conductive hearing impairment 7.5% Craniosynostosis 7.5% Cryptorchidism 7.5% Finger syndactyly 7.5% Laryngomalacia 7.5% Respiratory insufficiency 7.5% Scoliosis 7.5% Short stature 7.5% Vertebral segmentation defect 7.5% Accessory carpal bones - Aortic dilatation - Atria septal defect - Autosomal dominant inheritance - Beaking of vertebral bodies - Bipartite calcaneus - Bronchomalacia - Cervical kyphosis - Cleft upper lip - Corneal opacity - Dislocated wrist - Elbow dislocation - Flat face - Hip dislocation - Hypodontia - Hypoplastic cervical vertebrae - Intellectual disability - Intrauterine growth retardation - Joint laxity - Knee dislocation - Multiple carpal ossification centers - Pectus carinatum - Pectus excavatum - Prominent forehead - Shallow orbits - Short metacarpal - Short metatarsal - Short nail - Spatulate thumbs - Spina bifida occulta - Spinal cord compression - Spondylolysis - Talipes equinovalgus - Talipes equinovarus - Tracheal stenosis - Tracheomalacia - Ventricular septal defect - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",Larsen syndrome,0003474,GARD,https://rarediseases.info.nih.gov/gard/6860/larsen-syndrome,C1835564,T019,Disorders
Is Larsen syndrome inherited ?,0003474-3,inheritance,"How is Larson syndrome inherited? Larson syndrome is inherited in an autosomal dominant manner. A condition is autosomal dominant when having one copy of the changed (mutated) gene in each cell is enough to cause signs or symptoms of the condition. In some cases, an affected person inherits the mutation from one affected parent; in other cases, a new mutation occurs for the first time in the affected person. While some authors have suggested autosomal recessive inheritance in families with affected siblings and unaffected parents, it was found that some of these children were affected due to germline mosaicism. This means that multiple siblings in a family inherited a disease-causing mutation from an unaffected parent who had the mutation in some or all of their egg or sperm cells only (not other body cells). This can cause a condition to appear autosomal recessive. Also, some other conditions with autosomal recessive inheritance and symptoms that overlap with Larsen syndrome have been diagnosed as Larsen syndrome, but are now mostly considered different conditions. These conditions are usually more severe and due to mutations in different genes.",Larsen syndrome,0003474,GARD,https://rarediseases.info.nih.gov/gard/6860/larsen-syndrome,C1835564,T019,Disorders
What are the symptoms of Larsen-like syndrome ?,0003475-1,symptoms,"What are the signs and symptoms of Larsen-like syndrome? The Human Phenotype Ontology provides the following list of signs and symptoms for Larsen-like syndrome. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of the ankles 90% Joint dislocation 90% Muscular hypotonia 90% Respiratory insufficiency 90% Short stature 90% Tracheal stenosis 90% Abnormality of the fibula 50% Abnormality of the hip bone 50% Aplasia/Hypoplasia of the lungs 50% Cleft palate 50% Frontal bossing 50% Hypertelorism 50% Kyphosis 50% Malar flattening 50% Micromelia 50% Narrow chest 50% Narrow mouth 50% Postaxial hand polydactyly 50% Single transverse palmar crease 50% Spina bifida occulta 50% Tarsal synostosis 50% Thickened nuchal skin fold 50% Abnormal cartilage matrix - Abnormality of metabolism/homeostasis - Autosomal recessive inheritance - Laryngomalacia - Multiple joint dislocation - Neonatal death - Pulmonary hypoplasia - Pulmonary insufficiency - Tracheomalacia - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",Larsen-like syndrome,0003475,GARD,https://rarediseases.info.nih.gov/gard/3181/larsen-like-syndrome,C0039082,T047,Disorders
What is (are) Laryngeal cleft ?,0003479-1,information,"A laryngeal cleft is a rare abnormality of the separation between the larynx, or voice box, and the esophagus. Normally, when the larynx develops, it is completely separate from the esophagus so swallowed foods go directly into the stomach. When a laryngeal cleft occurs, there is an opening between the larynx and the esophagus so food and liquid can pass through the larynx into the lungs. There are several different types of laryngeal clefts (Types I through IV), classified based on the extent of the clefting.",Laryngeal cleft,0003479,GARD,https://rarediseases.info.nih.gov/gard/3188/laryngeal-cleft,C1840311,T019,Disorders
What are the symptoms of Laryngeal cleft ?,0003479-2,symptoms,"What are the signs and symptoms of Laryngeal cleft? The symptoms of laryngeal clefts range from mild stridor to significant difficulties with breathing and swallowing.  Severity of symptoms depends on the severity of the cleft.  Swallowing problems, a husky cry and feeding difficulties are common.  Feeding often causes stridor, coughing, choking, gagging, cyanosis, regurgitation, and frequent respiratory infections.  Many individuals with laryngeal clefts develop chronic lung disease. The Human Phenotype Ontology provides the following list of signs and symptoms for Laryngeal cleft. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Laryngomalacia 90% Abnormality of the voice - Aspiration - Cyanosis - Laryngeal stridor - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",Laryngeal cleft,0003479,GARD,https://rarediseases.info.nih.gov/gard/3188/laryngeal-cleft,C1840311,T019,Disorders
What causes Laryngeal cleft ?,0003479-3,causes,"What causes laryngeal cleft? During fetal development, the trachea and esophagus begin as one tube.  They later separate when a wall of tissue known as the tracheoesophageal septum forms, dividing the original tube into the trachea and esophagus.  If the tracheoesophageal septum fails to form, the trachea and esophagus may remain open to each other or abnormally shaped, causing abnormalities such as a laryngeal cleft, tracheoesophageal fistula, or esophageal atresia.  Exactly why these abnormalities occur is unknown.",Laryngeal cleft,0003479,GARD,https://rarediseases.info.nih.gov/gard/3188/laryngeal-cleft,C1840311,T019,Disorders
What are the treatments for Laryngeal cleft ?,0003479-4,treatment,"How might laryngeal cleft be treated? Medical and feeding therapies are often the first treatments for patients with laryngeal cleft (particularly type I and type II).[4126]  Prevention of gastroesophageal reflux is also important in all types of clefts. Type I clefts often correct themselves over time with growth.  During infancy, nursing in the upright position or thickening of formula may be necessary.  If these treatments are not enough, surgery may be recommended. Different surgical approaches have been proposed for the management of laryngeal cleft. The timing and approach of surgery may differ depending upon the severity of symptoms, associated abnormalities, and type of cleft.",Laryngeal cleft,0003479,GARD,https://rarediseases.info.nih.gov/gard/3188/laryngeal-cleft,C1840311,T019,Disorders
What is (are) Laryngomalacia ?,0003482-1,information,"Laryngomalacia is an abnormality of the cartilage of the voice box (larynx) that is present at birth. The condition is characterized by ""floppy"" cartilage collapsing over the larynx when air is drawn into the lungs (inspiration), leading to airway obstruction. This obstruction causes a noise which may sound like nasal congestion or may be a more high-pitched sound (stridor). Airway sounds typically begin at 4-6 weeks of age. Affected infants have a higher risk of gastroesophageal reflux, and in severe cases may have feeding problems. In rare cases, hypoxemia or hypoventilation may interfere with normal growth and development. The cause of this condition is unknown, but it is thought to be due to delayed maturation of the supporting structures of the larynx. In more than 90% of cases it gradually improves on its own, and noises disappear by age 2 in virtually all infants.",Laryngomalacia,0003482,GARD,https://rarediseases.info.nih.gov/gard/6865/laryngomalacia,C0264303,T019,Disorders
What are the symptoms of Laryngomalacia ?,0003482-2,symptoms,"What are the signs and symptoms of Laryngomalacia? The Human Phenotype Ontology provides the following list of signs and symptoms for Laryngomalacia. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of the voice 90% Laryngomalacia 90% Cleft palate 50% Non-midline cleft lip 50% Abnormality of the trachea - Autosomal dominant inheritance - Congenital laryngeal stridor - Respiratory distress - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",Laryngomalacia,0003482,GARD,https://rarediseases.info.nih.gov/gard/6865/laryngomalacia,C0264303,T019,Disorders
Is Laryngomalacia inherited ?,0003482-3,inheritance,"Is laryngomalacia inherited? Laryngomalacia may be inherited in some instances. Only a few cases of familial laryngomalacia (occurring in more than one family member) have been described in the literature. In some of these cases, autosomal dominant inheritance has been suggested. Laryngomalacia has also been reported as being associated with various syndromes. In cases where these specific syndromes are inherited, a predisposition to being born with laryngomalacia may be present. However, even within a family, not all individuals affected with one of these syndromes will have the exact same signs and symptoms (including laryngomalacia). Syndromes that have been associated with laryngomalacia include diastrophic dysplasia, alopecia universalis congenital, XY gonadal dysgenesis, Costello syndrome, DiGeorge syndrome, and acrocallosal syndrome. The inheritance pattern depends upon the specific syndrome present.",Laryngomalacia,0003482,GARD,https://rarediseases.info.nih.gov/gard/6865/laryngomalacia,C0264303,T019,Disorders
"What are the symptoms of Larynx, congenital partial atresia of ?",0003484-1,symptoms,"What are the signs and symptoms of Larynx, congenital partial atresia of? The Human Phenotype Ontology provides the following list of signs and symptoms for Larynx, congenital partial atresia of. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of the voice 90% Laryngomalacia 90% Recurrent respiratory infections 90% Respiratory insufficiency 90% Short stature 50% Autosomal dominant inheritance - Laryngeal obstruction - Laryngeal web - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.","Larynx, congenital partial atresia of",0003484,GARD,https://rarediseases.info.nih.gov/gard/3192/larynx-congenital-partial-atresia-of,C0243066,T019,Disorders
What are the symptoms of Lassueur-Graham-Little syndrome ?,0003485-1,symptoms,"What are the signs and symptoms of Lassueur-Graham-Little syndrome? The Human Phenotype Ontology provides the following list of signs and symptoms for Lassueur-Graham-Little syndrome. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Alopecia 90% Hyperkeratosis 90% Lichenification 50% Pruritus 50% The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",Lassueur-Graham-Little syndrome,0003485,GARD,https://rarediseases.info.nih.gov/gard/3195/lassueur-graham-little-syndrome,C0023645,T047,Disorders
What is (are) Late-Onset Familial Alzheimer Disease ?,0003486-1,information,"Late-onset familial Alzheimer disease is a form of familial Alzheimer disease that begins after age 65. In general, Alzheimer disease (AD) is a degenerative disease of the brain that causes gradual loss of memory, judgement and the ability to function socially. The exact underlying cause of late-onset familial AD is not completely understood; however, researchers suspect that it is a complex condition, which is likely associated with multiple susceptibility genes (such as the APOE e4 allele) in combination with environmental and lifestyle factors. Although complex conditions do tend to cluster in families, they do not follow a clear-cut pattern of inheritance. There is no cure for AD. Treatment is supportive and based on the signs and symptoms present in each person.",Late-Onset Familial Alzheimer Disease,0003486,GARD,https://rarediseases.info.nih.gov/gard/12799/late-onset-familial-alzheimer-disease,C0276496,T047,Disorders
What are the symptoms of Late-onset retinal degeneration ?,0003487-1,symptoms,"What are the signs and symptoms of Late-onset retinal degeneration? The Human Phenotype Ontology provides the following list of signs and symptoms for Late-onset retinal degeneration. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Adult-onset night blindness - Autosomal dominant inheritance - Retinal degeneration - Rod-cone dystrophy - Scotoma - Visual loss - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",Late-onset retinal degeneration,0003487,GARD,https://rarediseases.info.nih.gov/gard/4357/late-onset-retinal-degeneration,C1854065,T047,Disorders
