question,question_id,question_type,answer,focus,id,source,url,cui,semanticType,semanticGroup
What is (are) Female pattern baldness ?,0001567-1,information,Female pattern baldness is the most common type of  hair loss  in women.,Female pattern baldness,0001567,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001173.htm,C0162311,T047,Disorders
What causes Female pattern baldness ?,0001567-2,causes,"Each strand of hair sits in a tiny hole in the skin called a follicle. In general, baldness occurs when the hair follicle shrinks over time, resulting in shorter and finer hair. Eventually, the follicle does not grow new hair. The follicles remain alive, which suggests that it is still possible to grow new hair. The reason for female pattern baldness is not well understood, but may be related to: Aging, Changes in the levels of androgens (hormones that can stimulate male features), Family history of male or female pattern baldness, Heavy loss of blood during menstrual periods, Certain medicines, such as estrogenic oral contraceptive, ",Female pattern baldness,0001567,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001173.htm,C0162311,T047,Disorders
What are the symptoms of Female pattern baldness ?,0001567-3,symptoms,"Hair thinning is different from that of male pattern baldness. In female pattern baldness: Hair thins mainly on the top and crown of the scalp. It usually starts with a widening through the center hair part. This pattern of hair loss is known as Christmas tree pattern., The front hairline remains unaffected except for normal recession, which happens to everyone as time passes., The hair loss rarely progresses to total or near total baldness, as it may in men., If the cause is increased androgens, hair on the head is thinner while hair on the face is coarser.,  Itching or skin sores on the scalp are generally not seen.",Female pattern baldness,0001567,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001173.htm,C0162311,T047,Disorders
How to diagnose Female pattern baldness ?,0001567-4,exams and tests,"Female pattern baldness is usually diagnosed based on: Ruling out other causes of hair loss, such as thyroid disease or iron deficiency., The appearance and pattern of hair loss., Your medical history. ,  The health care provider will examine you for other signs of too much male hormone (androgen), such as: Abnormal new hair growth, such as on the face or between the belly button and pubic area, Changes in menstrual periods and enlargement of the clitoris, New acne ,  A  skin biopsy  of the scalp or blood tests may be used to diagnose skin disorders that cause hair loss. Looking at the hair with a dermoscope or under a microscope may be done to check for problems with the structure of the hair shaft itself.",Female pattern baldness,0001567,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001173.htm,C0162311,T047,Disorders
What are the treatments for Female pattern baldness ?,0001567-5,treatment,"Untreated, hair loss in female pattern baldness is permanent. In most cases, hair loss is mild to moderate. You do not need treatment if you are comfortable with your appearance. MEDICINES The only medicine approved by the United States Food and Drug Administration (FDA) to treat female pattern baldness is minoxidil: It is applied to the scalp., For women, the 2% solution or 5% foam is recommended., Minoxidil may help hair grow in about 1 in 4 or 5 of women. In most women, it may slow or stop hair loss., You must continue to use this medicine for a long time. Hair loss starts again when you stop using it. Also, the hair that it helps grow will fall out.,  If minoxidil does not work, your provider may recommend other medicines, such as spironolactone, cimetidine, birth control pills, ketoconazole, among others. Your provider can tell you more about these if needed.  HAIR TRANSPLANT This procedure can be effective in females: Who do not respond well to medical treatment, With no significant cosmetic improvement,  During hair transplant, tiny plugs of hair are removed from areas where hair is thicker, and placed (transplanted) in areas that are balding. Minor scarring may occur where hair is removed. There is a slight risk for skin infection. You will likely need many transplants, which can be expensive. However, the results are often excellent and permanent. OTHER SOLUTIONS Hair weaving, hairpieces, or a change in hairstyle can help hide hair loss and improve your appearance. This is most often the least expensive and safest way to deal with female pattern baldness.",Female pattern baldness,0001567,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001173.htm,C0162311,T047,Disorders
What is the outlook for Female pattern baldness ?,0001567-6,outlook,Female pattern baldness is usually not a sign of an underlying medical disorder.  Hair loss may affect self-esteem and cause anxiety.  Hair loss is usually permanent. ,Female pattern baldness,0001567,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001173.htm,C0162311,T047,Disorders
Do I need to see a doctor for Female pattern baldness ?,0001567-7,when to contact a medical professional,"Contact your provider if you have hair loss and it continues, especially if you also have  itching , skin irritation, or other symptoms. There might be a treatable medical cause for the hair loss.",Female pattern baldness,0001567,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001173.htm,C0162311,T047,Disorders
How to prevent Female pattern baldness ?,0001567-8,prevention,There is no known prevention for female pattern baldness.,Female pattern baldness,0001567,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001173.htm,C0162311,T047,Disorders
What is (are) Femoral hernia ?,0001568-1,information,A  hernia  occurs when the contents of the abdomen push through a weak point or tear in the muscle wall of the belly. This layer of muscle holds the abdominal organs in place.  A femoral hernia is a bulge in the upper part of the thigh near the groin.,Femoral hernia,0001568,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001136.htm,C0019288,T020,Disorders
What causes Femoral hernia ?,0001568-2,causes,"Most of the time, there is no clear cause of a hernia. Some hernias may be present at birth (congenital), but are not noticed until later in life. Some factors that contribute to the development of a hernia include: Chronic  constipation , Chronic  cough , Heavy lifting,  Obesity , Straining to urinate because of an  enlarged prostate ,  Femoral hernias tend to occur more often in women than in men.",Femoral hernia,0001568,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001136.htm,C0019288,T020,Disorders
What are the symptoms of Femoral hernia ?,0001568-3,symptoms,"You may see a bulge in the upper thigh, just below the groin. Most femoral hernias cause no symptoms. You may have some groin discomfort. It may be worse when you stand, lift heavy objects, or strain. Sometimes, the first symptoms are: Sudden groin or thigh pain, Abdominal pain, Nausea, Vomiting,  This may mean that the intestine within the hernia is blocked. This is an emergency.",Femoral hernia,0001568,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001136.htm,C0019288,T020,Disorders
How to diagnose Femoral hernia ?,0001568-4,exams and tests,"The best way to tell if there is a hernia is to have your health care provider perform a physical exam. If there is any doubt about the exam findings, an  ultrasound  or  CT scan  may be helpful.",Femoral hernia,0001568,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001136.htm,C0019288,T020,Disorders
What are the treatments for Femoral hernia ?,0001568-5,treatment,"Treatment depends on the symptoms present with the hernia. If you feel sudden pain in your groin or thigh, a piece of intestine may be stuck in the hernia. This is called an incarcerated hernia. This problem needs treatment right away in an emergency room. You may need emergency surgery. When you have ongoing discomfort from a femoral hernia, talk to your provider about your treatment choices. Hernias often get larger as time passes. They do not go away on their own.  Compared to other types of hernias, femoral hernias more commonly have small intestine get stuck in the weak area.  Your surgeon may recommend  femoral hernia repair surgery . The surgery is done to avoid a possible medical emergency. If you do not have surgery right away: Increase your fiber intake and drink fluids to avoid constipation., Lose weight if you are overweight., See your provider if you have trouble urinating (men)., Use proper lifting techniques. , ",Femoral hernia,0001568,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001136.htm,C0019288,T020,Disorders
What is the outlook for Femoral hernia ?,0001568-6,outlook,"The chances of a femoral hernia coming back after surgery are low. If the intestine or other tissue becomes stuck, a portion of the intestine may need to be removed.",Femoral hernia,0001568,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001136.htm,C0019288,T020,Disorders
Do I need to see a doctor for Femoral hernia ?,0001568-7,when to contact a medical professional,"Contact your provider or go to the emergency room right away if: You suddenly develop pain in the hernia, and the hernia cannot be pushed back into the abdomen using gentle pressure., You develop nausea, vomiting, or abdominal pain., Your hernia becomes red, purple, dark, or discolored. ,  Contact your provider if you have a bulge in the upper thigh next to the groin.",Femoral hernia,0001568,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001136.htm,C0019288,T020,Disorders
How to prevent Femoral hernia ?,0001568-8,prevention,It is difficult to prevent hernia. Making changes in your lifestyle can help.,Femoral hernia,0001568,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001136.htm,C0019288,T020,Disorders
Do you have information about Femoral hernia repair,0001569-1,information,"Femoral hernia repair is surgery to repair a hernia near the groin in the upper thigh. A  femoral hernia  is tissue that bulges out of a weak spot in the groin. Usually, this tissue is part of the intestine.",Femoral hernia repair,0001569,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/007399.htm,,,
Do you have information about Femoral nerve dysfunction,0001570-1,information,Femoral nerve dysfunction is a loss of movement or sensation in parts of the legs due to damage to the femoral nerve.,Femoral nerve dysfunction,0001570,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000687.htm,,,
Do you have information about Femur fracture repair - discharge,0001571-1,information,"You had a fracture (break) in the femur in your leg. It is also called the thigh bone. You may have needed surgery to repair the bone. You may have had surgery called an open reduction internal fixation. In this surgery, your surgeon made a cut in the skin to align your broken bone. Your surgeon then used special metal devices to hold your bones in place while they heal. These devices are called internal fixators. The complete name of this surgery is open reduction and internal fixation (ORIF). In the most common surgery to repair a femur fracture, the surgeon inserts a rod or large nail into the center of the bone. This rod helps support the bone until it heals. The surgeon may also put a plate next to your bone that is attached by screws. Sometimes, fixation devices are attached to a frame outside your leg.",Femur fracture repair - discharge,0001571,ADAM,https://www.nlm.nih.gov/medlineplus/ency/patientinstructions/000166.htm,,,
Do you have information about Fenoprofen calcium overdose,0001572-1,information,"Fenoprofen calcium is a type of medicine called a nonsteroidal anti-inflammatory drug. It is a prescription pain medicine used to relieve symptoms of  arthritis . Fenoprofen calcium overdose occurs when someone takes more than the normal or recommended amount of this medicine. This can be by accident or on purpose. This article is for information only. DO NOT use it to treat or manage an actual overdose. If you or someone you are with has an  overdose , call the local emergency number (such as 911), or the local poison control center can be reached directly by calling the national toll-free Poison Help hotline (1-800-222-1222) from anywhere in the United States.",Fenoprofen calcium overdose,0001572,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/002649.htm,,,
Do you have information about Ferritin blood test,0001573-1,information,The ferritin blood test measures the level of ferritin in the blood.  Ferritin is a protein inside your cells that stores iron. It allows your body to use the iron when it needs it. A ferritin test indirectly measures the amount of iron in your blood.,Ferritin blood test,0001573,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003490.htm,,,
What is (are) Fetal alcohol syndrome ?,0001574-1,information,"Fetal alcohol syndrome (FAS) is a collection of growth, mental, and physical problems that may occur in a baby when a mother drinks alcohol during pregnancy.",Fetal alcohol syndrome,0001574,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000911.htm,C1542327,T047,Disorders
What causes Fetal alcohol syndrome ?,0001574-2,causes,"Using alcohol during pregnancy can cause the same risks as using alcohol in general. But it poses extra risks to the unborn baby. When a pregnant woman drinks alcohol, it easily passes across the placenta to the fetus. Because of this, drinking alcohol can harm the unborn baby. There is no ""safe"" level of alcohol use during pregnancy. Larger amounts of alcohol appear to increase the problems. Binge drinking is more harmful than drinking small amounts of alcohol. Timing of alcohol use during pregnancy is also important. Drinking alcohol is likely most harmful during the first 3 months of pregnancy. But drinking alcohol any time during pregnancy can be harmful.",Fetal alcohol syndrome,0001574,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000911.htm,C1542327,T047,Disorders
What are the symptoms of Fetal alcohol syndrome ?,0001574-3,symptoms,"A baby with FAS may have the following symptoms: Poor growth while the baby is in the womb and after birth, Decreased muscle tone and poor coordination, Delayed  developmental milestones , Vision difficulties, such as nearsightedness (myopia), Hyperactivity, Anxiety, Extreme nervousness, Short attention span, ",Fetal alcohol syndrome,0001574,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000911.htm,C1542327,T047,Disorders
How to diagnose Fetal alcohol syndrome ?,0001574-4,exams and tests,"A physical exam of the baby may show a  heart murmur  or other heart problems. A common defect is a hole in the wall that separates the right and left lower chambers (ventricles) of the heart. There also may be problems with the face and bones. These may include: Narrow and small eyes, Small head and upper jaw, Smooth groove in the upper lip, smooth and thin upper lip, Deformed ears, Flat, short, and upturned nose, Ptosis (drooping of upper eyelids),  Tests that may be done include: Blood alcohol level in pregnant women who show signs of being drunk (intoxicated), Brain imaging studies (CT or MRI) after the child is born,  Pregnancy ultrasound , ",Fetal alcohol syndrome,0001574,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000911.htm,C1542327,T047,Disorders
What are the treatments for Fetal alcohol syndrome ?,0001574-5,treatment,Women who are pregnant or who are trying to get pregnant should not drink any amount of alcohol. Pregnant women with alcohol use disorder should join a rehabilitation program and be checked closely by a health care provider throughout pregnancy.,Fetal alcohol syndrome,0001574,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000911.htm,C1542327,T047,Disorders
Where to find support for people with Fetal alcohol syndrome ?,0001574-6,support groups,No information found.,Fetal alcohol syndrome,0001574,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000911.htm,C1542327,T047,Disorders
What is the outlook for Fetal alcohol syndrome ?,0001574-7,outlook,"The outcome for infants with FAS varies. Almost none of these babies have normal brain development. Infants and children with FAS have many different problems, which can be difficult to manage. Children do best if they are diagnosed early and referred to a team of providers who can work on educational and behavioral strategies that fit the child's needs.",Fetal alcohol syndrome,0001574,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000911.htm,C1542327,T047,Disorders
Do I need to see a doctor for Fetal alcohol syndrome ?,0001574-8,when to contact a medical professional,"Contact your provider for an appointment if you are drinking alcohol regularly or heavily, and are finding it difficult to cut back or stop. Also contact your provider if you are drinking alcohol in any amount while you are pregnant or trying to get pregnant.",Fetal alcohol syndrome,0001574,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000911.htm,C1542327,T047,Disorders
How to prevent Fetal alcohol syndrome ?,0001574-9,prevention,"Avoiding alcohol during pregnancy prevents FAS. Counseling can help women who have already had a child with FAS. Sexually active women who drink heavily should use birth control and control their drinking behaviors, or stop using alcohol before trying to get pregnant.",Fetal alcohol syndrome,0001574,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000911.htm,C1542327,T047,Disorders
Do you have information about Fetal development,0001575-1,information,"WEEK BY WEEK CHANGES Gestation is the period of time between conception and birth when a baby grows and develops inside the mother's womb. Because it's impossible to know exactly when conception occurs,  gestational age  is measured from the first day of the mother's last menstrual cycle to the current date. It is measured in weeks.  This means that during weeks 1 and 2 of pregnancy, a woman is not yet pregnant. This is when your body is preparing for a baby. A normal gestation lasts anywhere from 37 to 42 weeks. Week 1 to 2  The first week of pregnancy starts with the first day of a woman's menstrual period. She is not yet pregnant., During the end of the second week, an egg is released from an ovary. This is when you are most likely to conceive if you have unprotected intercourse. ,  Week 3  During intercourse, sperm enters the vagina after the man ejaculates. The strongest sperm will travel through the cervix (the opening of the womb, or uterus), and into the fallopian tubes., A single sperm and the mother's egg cell meet in the fallopian tube. When the single sperm enters the egg, conception occurs. The combined sperm and egg is called a zygote., The zygote contains all of the genetic information (DNA) needed to become a baby. Half the DNA comes from the mother's egg and half from the father's sperm., The zygote spends the next few days traveling down the fallopian tube. During this time, it divides to form a ball of cells called a blastocyst., A blastocyst is made up of an inner group of cells with an outer shell., The inner group of cells will become the embryo. The embryo is what will develop into your baby., The outer group of cells will become structures, called membranes, which nourish and protect the embryo. ,  Week 4  Once the blastocyst reaches the uterus, it buries itself in the uterine wall., At this point in the mother's menstrual cycle, the lining of the uterus is thick with blood and ready to support a baby., The blastocyst sticks tightly to the wall of the uterus and receives nourishment from the mother's blood. ,  Watch this video about: Cell division Week 5  Week 5 is the start of the ""embryonic period."" This is when all the baby's major systems and structures develop., The embryo's cells multiply and start to take on specific functions. This is called differentiation., Blood cells, kidney cells, and nerve cells all develop., The embryo grows rapidly, and the baby's external features begin to form., Your baby's brain, spinal cord, and heart begin to develop., Your baby's gastrointestinal tract starts to form., It is during this time in the first trimester that your baby is most at risk for damage from things that may cause birth defects. This includes certain medicines, illegal drug use, heavy alcohol use, infections such as rubella, and other factors. ,  Weeks 6 to 7  Arm and leg buds start to grow., Your baby's brain forms into 5 different areas. Some cranial nerves are visible., Eyes and ears begin to form., Tissue grows that will become your baby's spine and other bones., Your baby's heart continues to grow and now beats at a regular rhythm. This can be seen by vaginal ultrasound., Blood pumps through the main vessels. ,  Week 8  Your baby's arms and legs have grown longer., Hands and feet begin to form and look like little paddles., Your baby's brain continues to grow., The lungs start to form. ,  Week 9  Nipples and hair follicles form., Arms grow and elbows develop., Your baby's toes can be seen., All of your baby's essential organs have begun to grow. ,  Week 10  Your baby's eyelids are more developed and begin to close., The outer ears begin to take shape., Your baby's facial features become more distinct., The intestines rotate., At the end of the 10th week of pregnancy, your baby is no longer an embryo. It is now a fetus, the stage of development up until birth. , Fetal heart tones may be detectable by Doppler testing,  Weeks 11 to 14  Your baby's eyelids close and will not reopen until about the 28th week., Your baby's face is well-formed., Limbs are long and thin., Nails appear on the fingers and toes., Genitals appear., Your baby's liver is making red blood cells., The head is very large -- about half of your baby's size., Your little one can now make a fist., Tooth buds appear for the baby teeth. ,  Weeks 15 to 18  At this stage, your baby's skin is almost transparent., Fine hair called lanugo develops on your baby's head., Muscle tissue and bones keep developing, and bones become harder., Your baby begins to move and stretch., The liver and pancreas produce secretions., Your little one now makes sucking motions. ,  Weeks 19 to 21  Your baby can hear., Your baby is more active and continues to move and float around., The mother may feel a fluttering in the lower abdomen. This is called quickening, when mom can feel their baby's first movements., By the end of this time, your baby can swallow. ,  Week 22  Lanugo hair covers baby's entire body., Meconium, your baby's first bowel movement, is made in the intestinal tract., Eyebrows and lashes appear., Your baby is more active with increased muscle development., The mother can feel the baby moving., Your baby's heartbeat can be heard with a stethoscope., Nails grow to the end of your baby's fingers. ,  Weeks 23 to 25  Bone marrow begins to make blood cells., The lower airways of the baby's lungs develop., Your baby begins to store fat. ,  Week 26  Eyebrows and eyelashes are well-formed., All parts of your baby's eyes are developed., Your baby may startle in response to loud noises., Footprints and fingerprints are forming., Air sacs form in your baby's lungs, but lungs are still not ready to work outside the womb. ,  Weeks 27 to 30  Your baby's brain grows rapidly., The nervous system is developed enough to control some body functions., Your baby's eyelids can open and close., The respiratory system, while immature, produces surfactant. This substance helps the air sacs fill with air. ,  Weeks 31 to 34  Your baby grows quickly and gains a lot of fat., Rhythmic breathing occurs, but baby's lungs are not fully mature., Your baby's bones are fully developed, but are still soft., Your baby's body begins storing iron, calcium, and phosphorus. ,  Weeks 35 to 37  Your baby weighs about 5 1/2 pounds (2.5 kilograms)., Your baby keeps gaining weight, but will probably not get much longer., The skin is not as wrinkled as fat forms under the skin., Your baby has definite sleeping patterns., Your little one's heart and blood vessels are complete., Muscles and bones are fully developed. ,  Week 38 to 40  Lanugo is gone except for on the upper arms and shoulders., Fingernails may extend beyond fingertips., Small breast buds are present on both sexes., Head hair is now coarse and thicker., In your 40th week of pregnancy, it has been 38 weeks since conception, and your baby could be born any day now. , ",Fetal development,0001575,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/002398.htm,,,
Do you have information about Fetal echocardiography,0001576-1,information,Fetal echocardiography is a test that uses sound waves ( ultrasound ) to evaluate the baby's heart for problems before birth.,Fetal echocardiography,0001576,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/007340.htm,,,
Do you have information about Fetal scalp pH testing,0001577-1,information,Fetal scalp pH testing is a procedure performed when a woman is in active labor to determine if the baby is getting enough oxygen.,Fetal scalp pH testing,0001577,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003408.htm,,,
Do you have information about Fetal-maternal erythrocyte distribution,0001578-1,information,The fetal-maternal erythrocyte distribution test is used to measure the number of the unborn baby's red blood cells in a pregnant woman's blood.,Fetal-maternal erythrocyte distribution,0001578,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003407.htm,,,
What is (are) Fever ?,0001579-1,information,"Fever is the temporary increase in the body's temperature in response to a disease or illness. A child has a fever when the temperature is at or above one of these levels: 100.4°F (38°C) measured in the bottom (rectally), 99.5°F (37.5°C) measured in the mouth (orally), 99°F (37.2°C) measured under the arm (axillary),  An adult probably has a fever when the temperature is above 99°F to 99.5°F (37.2°C to 37.5°C), depending on the time of day.",Fever,0001579,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003090.htm,C0424755,T033,Disorders
What to do for Fever ?,0001579-2,considerations,"Normal body temperature may change during any given day. It is usually highest in the evening. Other factors that may affect body temperature are: A woman's menstrual cycle. In the second part of this cycle, her temperature may go up by 1 degree Fahrenheit or more., Physical activity, strong emotion, eating, heavy clothing, medicines, high room temperature, and high humidity can all increase body temperature.,  Fever is an important part of the body's defense against infection. Most bacteria and viruses that cause infections in people thrive best at 98.6°F (37°C). Many infants and children develop high fevers with mild viral illnesses. Although a fever signals that a battle might be going on in the body, the fever is fighting for, not against the person. Brain damage from a fever generally will not occur unless the fever is over 107.6°F (42°C). Untreated fevers caused by infection will seldom go over 105°F (40.6°C) unless the child is overdressed or in a hot place. Febrile seizures  do occur in some children. Most febrile seizures are over quickly and do not mean your child has epilepsy. These seizures also do not cause any permanent harm. Unexplained fevers that continue for days or weeks are called fevers of undetermined origin (FUO).",Fever,0001579,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003090.htm,C0424755,T033,Disorders
What causes Fever ?,0001579-3,causes,"Almost any infection can cause a fever, including: Bone infections ( osteomyelitis ),  appendicitis , skin infections or  cellulitis , and  meningitis , Respiratory infections such as  colds  or  flu -like illnesses,  sore throats ,  ear infections ,  sinus infections ,  mononucleosis ,  bronchitis ,  pneumonia , and  tuberculosis ,  Urinary tract infections ,  Viral gastroenteritis  and  bacterial gastroenteritis ,  Children and adults may have a low-grade fever for 1 or 2 days after some  immunizations . Teething  may cause a slight increase in a child's temperature, but not higher than 100°F (37.8°C). Autoimmune or inflammatory disorders may also cause fevers. Some examples are: Arthritis  or connective tissue illnesses such as  rheumatoid arthritis  and  systemic lupus erythematosus ,  Ulcerative colitis  and  Crohn disease ,  Vasculitis  or  periarteritis nodosa ,  The first symptom of a cancer may be a fever. This is particularly true of  Hodgkin disease ,  non-Hodgkin lymphoma , and  leukemia . Other possible causes of fever include: Blood clots  or  thrombophlebitis , Medicines, such as some antibiotics, antihistamines, and seizure medicines , ",Fever,0001579,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003090.htm,C0424755,T033,Disorders
What to do for Fever ?,0001579-4,considerations,"Normal body temperature may change during any given day. It is usually highest in the evening. Other factors that may affect body temperature are: A woman's menstrual cycle. In the second part of this cycle, her temperature may go up by 1 degree Fahrenheit or more., Physical activity, strong emotion, eating, heavy clothing, medicines, high room temperature, and high humidity can all increase body temperature.,  Fever is an important part of the body's defense against infection. Most bacteria and viruses that cause infections in people thrive best at 98.6°F (37°C). Many infants and children develop high fevers with mild viral illnesses. Although a fever signals that a battle might be going on in the body, the fever is fighting for, not against the person. Brain damage from a fever generally will not occur unless the fever is over 107.6°F (42°C). Untreated fevers caused by infection will seldom go over 105°F (40.6°C) unless the child is overdressed or in a hot place. Febrile seizures  do occur in some children. Most febrile seizures are over quickly and do not mean your child has epilepsy. These seizures also do not cause any permanent harm. Unexplained fevers that continue for days or weeks are called fevers of undetermined origin (FUO).",Fever,0001579,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003090.htm,C0424755,T033,Disorders
Do I need to see a doctor for Fever ?,0001579-5,when to contact a medical professional,"Contact a provider right away if your child: Is 3 months or younger and has a rectal temperature of 100.4°F (38°C) or higher, Is 3 to 12 months old and has a fever of 102.2°F (39°C) or higher, Is 2 years or younger and has a fever that lasts longer than 24 to 48 hours, Is older and has a fever for longer than 48 to 72 hours, Has a fever of 105°F (40.5°C) or higher, unless it comes down readily with treatment and the person is comfortable, Has other symptoms that suggest an illness may need to be treated, such as a sore throat,  earache , or  cough , Has had fevers come and go for up to a week or more, even if these fevers are not very high, Has a serious medical illness, such as a heart problem, sickle cell anemia, diabetes, or cystic fibrosis, Recently had an immunization, Has a new rash or bruises, Has pain with urination, Has a weakened immune system (because of long-term [chronic] steroid therapy, a bone marrow or organ transplant, spleen removal, HIV/AIDS, or cancer treatment), Has recently traveled to another country,  Contact your provider right away if you are an adult and you: Have a fever of 105°F (40.5°C) or higher, unless it comes down readily with treatment and you are comfortable, Have a fever that stays at or keeps rising above 103°F (39.4°C), Have a fever for longer than 48 to 72 hours, Have had fevers come and go for up to a week or more, even if they are not very high, Have a serious medical illness, such as a  heart problem ,  sickle cell anemia ,  diabetes ,  cystic fibrosis ,  COPD , or other long-term (chronic) lung problems, Have a new rash or bruises, Have pain with urination, Have a weakened immune system (from chronic steroid therapy, a bone marrow or organ transplant, spleen removal,  HIV/AIDS , or cancer treatment), Have recently traveled to another country,  Call 911 or the local emergency number if you or your child has a fever and: Is crying and cannot be calmed (children), Cannot be awakened easily or at all, Seems confused, Cannot walk, Has difficulty breathing, even after the nose is cleared, Has blue lips, tongue, or nails, Has a very bad headache, Has a stiff neck, Refuses to move an arm or leg (children), Has a seizure, ",Fever,0001579,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003090.htm,C0424755,T033,Disorders
What is the outlook for Fever ?,0001579-6,outlook,No information found.,Fever,0001579,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003090.htm,C0424755,T033,Disorders
Do you have information about Fiber,0001580-1,information,"Fiber is a substance found in plants. Dietary fiber, which is the type of fiber you can eat, is found in fruits, vegetables, and grains. It is an important part of a healthy diet.",Fiber,0001580,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/002470.htm,,,
Do you have information about Fibrates,0001581-1,information,Fibrates are medicines prescribed to help lower high  triglyceride  levels. Triglycerides are a type of fat in your blood. Fibrates also may help raise your HDL (good)  cholesterol . High triglycerides along with low HDL cholesterol increase the risk of heart disease and stroke.,Fibrates,0001581,ADAM,https://www.nlm.nih.gov/medlineplus/ency/patientinstructions/000789.htm,,,
Do you have information about Fibrin degradation products,0001582-1,information,Fibrin degradation products (FDPs) are the substances left behind when clots dissolve in the blood. A blood test can be done to measure these products.,Fibrin degradation products,0001582,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003655.htm,,,
Do you have information about Fibrinogen blood test,0001583-1,information,Fibrinogen is a protein produced by the liver. This protein helps stop bleeding by helping blood clots to form. A blood test can be done to tell how much fibrinogen you have in the blood.,Fibrinogen blood test,0001583,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003650.htm,,,
What is (are) Fibrinolysis - primary or secondary ?,0001584-1,information,"Fibrinolysis is a normal body process. It prevents blood clots that occur naturally from growing and causing problems. Primary fibrinolysis refers to the normal breakdown of clots. Secondary fibrinolysis is the breakdown of blood clots due to a medical disorder, medicine, or other cause. This may cause severe bleeding.",Fibrinolysis - primary or secondary,0001584,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000577.htm,C0027627,T191,Disorders
What causes Fibrinolysis - primary or secondary ?,0001584-2,causes,"Blood clots form on a protein called fibrin. The breakdown of fibrin (fibrinolysis) can be due to: Bacterial infections, Cancer, Intense exercise, Not enough oxygen to tissues ,  Your health care provider may give you medicines to help blood clots break down more quickly. This may be done if a blood clot causes a heart attack.",Fibrinolysis - primary or secondary,0001584,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000577.htm,C0027627,T191,Disorders
Do you have information about Fibrinopeptide A blood test,0001585-1,information,Fibrinopeptide A is a substance released as blood clots in your body. A test can be done to measure the level of this substance in your blood. ,Fibrinopeptide A blood test,0001585,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003373.htm,,,
What is (are) Fibroadenoma - breast ?,0001586-1,information,Fibroadenoma of the breast is a benign tumor. Benign tumor means it is not a cancer.,Fibroadenoma - breast,0001586,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/007216.htm,C0178421,T191,Disorders
What causes Fibroadenoma - breast ?,0001586-2,causes,The cause of fibroadenomas is not known. They may be related to hormones. Girls who are going through puberty and women who are pregnant are most often affected. Fibroadenomas are found much less often in older women who have gone through menopause. Fibroadenoma is the most common benign tumor of the breast. It is the most common breast tumor in women under age 30. A fibroadenoma is made up of breast gland tissue and tissue that helps support the breast gland tissue.,Fibroadenoma - breast,0001586,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/007216.htm,C0178421,T191,Disorders
